race_id,track_code,race_num,horse_num,horse_name,confirmed_order
20260718-02-07,02,07,1,エンダードラゴン,6
20260718-02-07,02,07,2,タイセイデクスター,3
20260718-02-07,02,07,3,イサギ,9
20260718-02-07,02,07,4,ディアスポラ,5
20260718-02-07,02,07,5,ウィズマスタング,12
20260718-02-07,02,07,6,ノリノドラゴン,10
20260718-02-07,02,07,7,グランセレスト,4
20260718-02-07,02,07,8,パラダイスフェイス,1
20260718-02-07,02,07,9,シェーンルスカ,13
20260718-02-07,02,07,10,タイセツナヒ,7
20260718-02-07,02,07,11,ストロングボーイ,2
20260718-02-07,02,07,12,カーマンライン,11
20260718-02-07,02,07,13,ガラスノブルース,14
20260718-02-07,02,07,14,ホウオウバローロ,8
20260718-02-08,02,08,1,ワンダフルデイズ,2
20260718-02-08,02,08,2,シャインバオバブ,9
20260718-02-08,02,08,3,バルドル,3
20260718-02-08,02,08,4,テイクザクラウン,6
20260718-02-08,02,08,5,アーレムアレス,4
20260718-02-08,02,08,6,マイネルゼウス,1
20260718-02-08,02,08,7,アスクファイアモア,7
20260718-02-08,02,08,8,ジーティートシオー,11
20260718-02-08,02,08,9,ペリプルス,8
20260718-02-08,02,08,10,メイショウテンク,10
20260718-02-08,02,08,11,エリナ,12
20260718-02-08,02,08,12,マテンロウオリジン,5
20260718-02-09,02,09,1,マカナアネラ,8
20260718-02-09,02,09,2,アドミラルシップ,4
20260718-02-09,02,09,3,ホウオウペトリュス,10
20260718-02-09,02,09,4,グランセゾン,3
20260718-02-09,02,09,5,ドッグウッド,1
20260718-02-09,02,09,6,ビービーバザーク,11
20260718-02-09,02,09,7,マイネルシンベリン,2
20260718-02-09,02,09,8,ハミルトン,13
20260718-02-09,02,09,9,ウインポセイドン,12
20260718-02-09,02,09,10,ディーリライズ,5
20260718-02-09,02,09,11,マイバラード,7
20260718-02-09,02,09,12,コウギョク,6
20260718-02-09,02,09,13,ゴーゴータカシ,9
20260718-02-10,02,10,1,フミサウンド,9
20260718-02-10,02,10,2,ストリンジェンド,10
20260718-02-10,02,10,3,ムチャスグラシアス,8
20260718-02-10,02,10,4,マナボニート,2
20260718-02-10,02,10,5,フードマン,3
20260718-02-10,02,10,6,バシレウスシチー,4
20260718-02-10,02,10,7,サンドロナイト,6
20260718-02-10,02,10,8,マジカルフェアリー,5
20260718-02-10,02,10,9,エクストラバック,7
20260718-02-10,02,10,10,アパッシメント,1
20260718-02-11,02,11,1,チュウワクリスエス,9
20260718-02-11,02,11,2,コトホドサヨウニ,13
20260718-02-11,02,11,3,オウギノカナメ,4
20260718-02-11,02,11,4,ホールシバン,5
20260718-02-11,02,11,5,イガッチ,10
20260718-02-11,02,11,6,テーオードレフォン,6
20260718-02-11,02,11,7,ラタフォレスト,8
20260718-02-11,02,11,8,ハグ,7
20260718-02-11,02,11,9,アスクデビューモア,11
20260718-02-11,02,11,10,ウェイワードアクト,1
20260718-02-11,02,11,11,ヒルノハンブルク,3
20260718-02-11,02,11,12,レヴォントゥレット,2
20260718-02-11,02,11,13,マーブルロック,12
20260718-02-12,02,12,1,ラミアメンテ,1
20260718-02-12,02,12,2,オンザヴィーナス,8
20260718-02-12,02,12,3,ハーモニーソング,2
20260718-02-12,02,12,4,ルージュナリッシュ,9
20260718-02-12,02,12,5,メイショウハッケイ,10
20260718-02-12,02,12,6,バレンタインビスタ,4
20260718-02-12,02,12,7,ルージュベルベット,2
20260718-02-12,02,12,8,アルバニー,11
20260718-02-12,02,12,9,エコロハート,5
20260718-02-12,02,12,10,ランプローグ,7
20260718-02-12,02,12,11,メラヴィリオーザ,6
20260718-02-12,02,12,12,アルマロクザン,12
20260718-03-01,03,01,1,ヴェットビルズ,9
20260718-03-01,03,01,2,エーオープリマ,8
20260718-03-01,03,01,3,ウインリスノアール,4
20260718-03-01,03,01,4,サリードゥ,6
20260718-03-01,03,01,5,エーアイクワイ,2
20260718-03-01,03,01,6,イサチルサリーレ,7
20260718-03-01,03,01,7,ピリナカピリナ,0
20260718-03-01,03,01,8,シュネーバレン,3
20260718-03-01,03,01,9,アイデアルカット,5
20260718-03-01,03,01,10,アミノショコラ,11
20260718-03-01,03,01,11,プリンセスロッティ,10
20260718-03-01,03,01,12,ショウナンハーヴェ,1
20260718-03-01,03,01,13,オルッス,12
20260718-03-02,03,02,1,サノノキセキ,3
20260718-03-02,03,02,2,ビップヴィーナス,1
20260718-03-02,03,02,3,ウィナーズチェック,2
20260718-03-02,03,02,4,カペラテソーロ,5
20260718-03-02,03,02,5,ティアラスピリット,6
20260718-03-02,03,02,6,フレンデル,8
20260718-03-02,03,02,7,レディレックス,9
20260718-03-02,03,02,8,ファウナード,7
20260718-03-02,03,02,9,スクリプトール,4
20260718-03-03,03,03,1,プリンセスダーコ,8
20260718-03-03,03,03,2,サクラボーベル,12
20260718-03-03,03,03,3,エクスペクタント,4
20260718-03-03,03,03,4,ヌビアン,11
20260718-03-03,03,03,5,ジャガーライズ,6
20260718-03-03,03,03,6,ニンジャトットリ,2
20260718-03-03,03,03,7,ジーティーフクフク,13
20260718-03-03,03,03,8,アンセートゥモダン,16
20260718-03-03,03,03,9,ハングローズ,3
20260718-03-03,03,03,10,ライブリピュア,14
20260718-03-03,03,03,11,レーヴルーバ,15
20260718-03-03,03,03,12,グラデュエール,7
20260718-03-03,03,03,13,ゲンテン,1
20260718-03-03,03,03,14,イデアジュアンイハ,9
20260718-03-03,03,03,15,セントリアン,5
20260718-03-03,03,03,16,テルケンレンタッチ,10
20260718-03-04,03,04,1,エメラルファイン,13
20260718-03-04,03,04,2,ダイユウルミナス,10
20260718-03-04,03,04,3,ハイティー,14
20260718-03-04,03,04,4,オンナキュヌヴィ,2
20260718-03-04,03,04,5,フロステリオン,15
20260718-03-04,03,04,6,バランソワール,11
20260718-03-04,03,04,7,マイネルヴェーゼン,7
20260718-03-04,03,04,8,ジーティートゥーリ,9
20260718-03-04,03,04,9,エンジェルサン,3
20260718-03-04,03,04,10,ウインドオブヘヴン,6
20260718-03-04,03,04,11,ラウンドヒル,4
20260718-03-04,03,04,12,リーデレクオーレ,1
20260718-03-04,03,04,13,スラッシュコード,8
20260718-03-04,03,04,14,レレリオーナ,12
20260718-03-04,03,04,15,シエラモレーナ,5
20260718-03-04,03,04,16,ココニーナ,16
20260718-03-05,03,05,1,サウンズオーサム,3
20260718-03-05,03,05,2,シルクドマルス,1
20260718-03-05,03,05,3,フェリシタル,6
20260718-03-05,03,05,4,コスモモノポリー,13
20260718-03-05,03,05,5,デルマキタカミ,12
20260718-03-05,03,05,6,ラッパースヴィル,4
20260718-03-05,03,05,7,モンサンアミュザン,9
20260718-03-05,03,05,8,マスターボリューム,10
20260718-03-05,03,05,9,マリナーヴァレイ,5
20260718-03-05,03,05,10,サンプラザマツモト,11
20260718-03-05,03,05,11,クレイターレイク,7
20260718-03-05,03,05,12,フランベリー,14
20260718-03-05,03,05,13,ドナリー,2
20260718-03-05,03,05,14,ウイニングレイ,8
20260718-03-05,03,05,15,ニシノキフジン,15
20260718-03-06,03,06,1,テンオンスゴールド,6
20260718-03-06,03,06,2,スクイーズアウト,1
20260718-03-06,03,06,3,サンタピア,3
20260718-03-06,03,06,4,ティンバーライン,7
20260718-03-06,03,06,5,カシマライフウ,5
20260718-03-06,03,06,6,エッジランナー,9
20260718-03-06,03,06,7,コパノミラノ,4
20260718-03-06,03,06,8,サツキジュエル,15
20260718-03-06,03,06,9,ナムラドガ,12
20260718-03-06,03,06,10,ベイツリー,14
20260718-03-06,03,06,11,オーパパ,11
20260718-03-06,03,06,12,アデルフィー,10
20260718-03-06,03,06,13,オートカリテ,8
20260718-03-06,03,06,14,カミノテイオー,13
20260718-03-06,03,06,15,アラビアンドリーム,2
20260718-03-07,03,07,1,セキテイリノ,4
20260718-03-07,03,07,2,タッカーヴァンバン,10
20260718-03-07,03,07,3,モンドシュピーゲル,14
20260718-03-07,03,07,4,ベアダイヤモンド,11
20260718-03-07,03,07,5,マイネルオラクル,6
20260718-03-07,03,07,6,ケファロニア,16
20260718-03-07,03,07,7,ブライトエアリー,3
20260718-03-07,03,07,8,スチールギターラグ,5
20260718-03-07,03,07,9,ラッキースウィッチ,9
20260718-03-07,03,07,10,ノアソノマ,15
20260718-03-07,03,07,11,アッシズオブローズ,1
20260718-03-07,03,07,12,ベルトラッキ,7
20260718-03-07,03,07,13,マイネルリーヒム,2
20260718-03-07,03,07,14,サヴマ,12
20260718-03-07,03,07,15,シーサンタナ,13
20260718-03-07,03,07,16,エコロゼット,8
20260718-03-08,03,08,1,サムハラ,5
20260718-03-08,03,08,2,ブルズアイプリンス,10
20260718-03-08,03,08,3,サトノセレナーデ,12
20260718-03-08,03,08,4,クリノゴッホ,0
20260718-03-08,03,08,5,ロンドンアームズ,7
20260718-03-08,03,08,6,コルチェスター,11
20260718-03-08,03,08,7,ココボロ,3
20260718-03-08,03,08,8,リネンタイリン,9
20260718-03-08,03,08,9,シークレットイスラ,13
20260718-03-08,03,08,10,ダノンゴーイチ,4
20260718-03-08,03,08,11,ブライティアブーケ,2
20260718-03-08,03,08,12,コックオーヴァン,1
20260718-03-08,03,08,13,ルシェロアズーリ,6
20260718-03-08,03,08,14,ミセスリリー,8
20260718-03-08,03,08,15,コパノトーマス,15
20260718-03-08,03,08,16,ウインイルネージュ,14
20260718-03-09,03,09,1,リリエンフェルト,11
20260718-03-09,03,09,2,パッセージピーク,9
20260718-03-09,03,09,3,ビーンスターク,10
20260718-03-09,03,09,4,テイキットイージー,4
20260718-03-09,03,09,5,ドリームプレミア,3
20260718-03-09,03,09,6,マイネルボス,7
20260718-03-09,03,09,7,オメガストリーム,6
20260718-03-09,03,09,8,リュクスパトロール,1
20260718-03-09,03,09,9,ビリングス,8
20260718-03-09,03,09,10,オブラプリーマ,5
20260718-03-09,03,09,11,ノリマル,2
20260718-03-09,03,09,12,マーキュリーダイム,12
20260718-03-10,03,10,1,ピコシー,5
20260718-03-10,03,10,2,グラスブランシュ,13
20260718-03-10,03,10,3,グロスビーク,11
20260718-03-10,03,10,4,マナエトレ,12
20260718-03-10,03,10,5,ウインハルモニア,10
20260718-03-10,03,10,6,レッドベルダンス,3
20260718-03-10,03,10,7,ライジンマル,6
20260718-03-10,03,10,8,リラゲイル,8
20260718-03-10,03,10,9,サヴァビアン,9
20260718-03-10,03,10,10,ヴァルドルチャ,14
20260718-03-10,03,10,11,ホープエトワール,15
20260718-03-10,03,10,12,タケルハーロック,4
20260718-03-10,03,10,13,フリーマントル,7
20260718-03-10,03,10,14,オーケーマヒナ,2
20260718-03-10,03,10,15,モリノアミーゴ,1
20260718-03-11,03,11,1,ショーマンフリート,9
20260718-03-11,03,11,2,ウインオーディン,14
20260718-03-11,03,11,3,アマイ,11
20260718-03-11,03,11,4,ワイドアラジン,3
20260718-03-11,03,11,5,コスモアンソロジー,4
20260718-03-11,03,11,6,タイキラフター,12
20260718-03-11,03,11,7,グラニット,10
20260718-03-11,03,11,8,ホウオウスーペリア,2
20260718-03-11,03,11,9,コンドゥイア,5
20260718-03-11,03,11,10,ドラゴンヘッド,13
20260718-03-11,03,11,11,エスコバル,7
20260718-03-11,03,11,12,ヴォンフレ,6
20260718-03-11,03,11,13,ミラビリスマジック,1
20260718-03-11,03,11,14,テリオスサラ,8
20260718-03-11,03,11,15,サヴォンリンナ,16
20260718-03-11,03,11,16,フォルラニーニ,15
20260718-03-12,03,12,1,ブルーリヴァーサル,14
20260718-03-12,03,12,2,ソニックブレイカー,2
20260718-03-12,03,12,3,ディヴァインスカイ,7
20260718-03-12,03,12,4,ベアアッコチャン,5
20260718-03-12,03,12,5,ノアスペシャル,6
20260718-03-12,03,12,6,ロイヤルスパイア,1
20260718-03-12,03,12,7,トワイライトサイト,10
20260718-03-12,03,12,8,アンプイットアップ,3
20260718-03-12,03,12,9,ナインオブレター,8
20260718-03-12,03,12,10,トリスティ,15
20260718-03-12,03,12,11,マナマカナ,13
20260718-03-12,03,12,12,ベリーベリーベリー,9
20260718-03-12,03,12,13,ベルゼビュート,4
20260718-03-12,03,12,14,エコロカディス,12
20260718-03-12,03,12,15,ロックオブソシジ,16
20260718-03-12,03,12,16,アイアンナックル,11
20260718-10-01,10,01,1,フジフォンテ,12
20260718-10-01,10,01,2,セイウンパシュート,1
20260718-10-01,10,01,3,アドアプローズ,6
20260718-10-01,10,01,4,ホウオウスターツ,7
20260718-10-01,10,01,5,トゥデイイズザデイ,8
20260718-10-01,10,01,6,メイショウトム,2
20260718-10-01,10,01,7,コイヌール,5
20260718-10-01,10,01,8,アスクアットバット,10
20260718-10-01,10,01,9,セイフウサツキ,3
20260718-10-01,10,01,10,エーオーキング,9
20260718-10-01,10,01,11,タイセイレスポンス,4
20260718-10-01,10,01,12,スラッシュ,11
20260718-10-02,10,02,1,パーセンタイル,5
20260718-10-02,10,02,2,イザベル,4
20260718-10-02,10,02,3,アイルエクラ,10
20260718-10-02,10,02,4,プリメラエストレラ,3
20260718-10-02,10,02,5,ブレイクガール,2
20260718-10-02,10,02,6,フランヴィア,11
20260718-10-02,10,02,7,アシャカブラーヴ,7
20260718-10-02,10,02,8,スピークロウ,8
20260718-10-02,10,02,9,プリマアルバ,6
20260718-10-02,10,02,10,ニシノフランケン,1
20260718-10-02,10,02,11,ドナズエクリプス,9
20260718-10-03,10,03,1,シュタルク,6
20260718-10-03,10,03,2,サトノロザリー,1
20260718-10-03,10,03,3,スズカローズキング,12
20260718-10-03,10,03,4,ノボリスマイル,11
20260718-10-03,10,03,5,モズオサキニ,2
20260718-10-03,10,03,6,ハーブドーレ,13
20260718-10-03,10,03,7,メイショウマドンナ,4
20260718-10-03,10,03,8,トラステッド,8
20260718-10-03,10,03,9,ワカワカ,10
20260718-10-03,10,03,10,メイショウボンテン,14
20260718-10-03,10,03,11,アルムアポジェ,9
20260718-10-03,10,03,12,アルウラメファ,7
20260718-10-03,10,03,13,ディアデムドール,5
20260718-10-03,10,03,14,メイワキラリ,3
20260718-10-04,10,04,1,マテンロウジョイ,8
20260718-10-04,10,04,2,コンテナワールド,4
20260718-10-04,10,04,3,トーアモルペウス,6
20260718-10-04,10,04,4,スマイルスルー,3
20260718-10-04,10,04,5,ヴァレッタカズマ,1
20260718-10-04,10,04,6,オールザワールド,5
20260718-10-04,10,04,7,アトラクティーボ,2
20260718-10-04,10,04,8,スノーディーヴァ,7
20260718-10-05,10,05,1,ウインガラハッド,1
20260718-10-05,10,05,2,タナコクシテンホウ,5
20260718-10-05,10,05,3,ハマナスノサクコロ,2
20260718-10-05,10,05,4,キシュウマミー,4
20260718-10-05,10,05,5,ナムラメアリー,3
20260718-10-05,10,05,6,マルモタワー,7
20260718-10-05,10,05,7,リヴィエラヴィル,6
20260718-10-06,10,06,1,サンマルマニック,7
20260718-10-06,10,06,2,ムソウテンセイ,6
20260718-10-06,10,06,3,リテラシー,3
20260718-10-06,10,06,4,コカボムショット,9
20260718-10-06,10,06,5,ダイメイミラクル,12
20260718-10-06,10,06,6,キープシャイニング,1
20260718-10-06,10,06,7,ハクアイタワー,8
20260718-10-06,10,06,8,ゼンノゾンターク,4
20260718-10-06,10,06,9,ルクスドリーム,5
20260718-10-06,10,06,10,コパノルーカス,0
20260718-10-06,10,06,11,ジューンマーチ,10
20260718-10-06,10,06,12,キングズテイル,2
20260718-10-06,10,06,13,ラクホマレ,11
20260718-10-07,10,07,1,アマノガワギンガ,14
20260718-10-07,10,07,2,ワンダーリュクス,4
20260718-10-07,10,07,3,ムーヴザニードル,12
20260718-10-07,10,07,4,クラリノ,6
20260718-10-07,10,07,5,サンライズマシュー,13
20260718-10-07,10,07,6,ジリアート,9
20260718-10-07,10,07,7,チヨ,8
20260718-10-07,10,07,8,ゴールデンテティス,2
20260718-10-07,10,07,9,ヒロウッドテール,5
20260718-10-07,10,07,10,メイショウツキヨ,11
20260718-10-07,10,07,11,エイシンミスリル,10
20260718-10-07,10,07,12,ネッカーズルム,3
20260718-10-07,10,07,13,シュプリームレルム,1
20260718-10-07,10,07,14,ジージージェット,7
20260718-10-08,10,08,1,ダノンアトラス,5
20260718-10-08,10,08,2,サイレントグルーヴ,9
20260718-10-08,10,08,3,フウセン,1
20260718-10-08,10,08,4,ワンダフルボンド,4
20260718-10-08,10,08,5,ノンブルドール,2
20260718-10-08,10,08,6,ビヨンドザドリーム,8
20260718-10-08,10,08,7,ダノンハドソン,10
20260718-10-08,10,08,8,スリーラーケン,7
20260718-10-08,10,08,9,ゴールドアクセス,3
20260718-10-08,10,08,10,パラディオン,6
20260718-10-09,10,09,1,バミューダボーイ,18
20260718-10-09,10,09,2,ヘキレキ,9
20260718-10-09,10,09,3,リエーヴェ,6
20260718-10-09,10,09,4,ワッザイカ,14
20260718-10-09,10,09,5,カシノヴィタ,7
20260718-10-09,10,09,6,ルーストカール,4
20260718-10-09,10,09,7,ソゲソゲスマイル,10
20260718-10-09,10,09,8,タカヨシ,2
20260718-10-09,10,09,9,ユイノジカンカセギ,5
20260718-10-09,10,09,10,タカモリ,3
20260718-10-09,10,09,11,トシミチ,15
20260718-10-09,10,09,12,グレートキリシマ,11
20260718-10-09,10,09,13,ニシノマティーニ,8
20260718-10-09,10,09,14,ラブマイティー,17
20260718-10-09,10,09,15,カシノクロサイト,12
20260718-10-09,10,09,16,カエリールークス,1
20260718-10-09,10,09,17,スイトーヨ,13
20260718-10-09,10,09,18,ニシノキヅイタラ,16
20260718-10-10,10,10,1,コスモストーム,2
20260718-10-10,10,10,2,ワイドクリーガー,1
20260718-10-10,10,10,3,メイショウザンゲツ,11
20260718-10-10,10,10,4,ユーヴェリア,8
20260718-10-10,10,10,5,タマモジャスミン,4
20260718-10-10,10,10,6,タマモナポリ,7
20260718-10-10,10,10,7,ワンダーカモン,3
20260718-10-10,10,10,8,ホウショウマリス,9
20260718-10-10,10,10,9,ナリタヒカリ,10
20260718-10-10,10,10,10,シュヴァルツリーベ,5
20260718-10-10,10,10,11,ハピアーザンエバー,12
20260718-10-10,10,10,12,タガノヘラクレス,6
20260718-10-11,10,11,1,ロードトレイル,5
20260718-10-11,10,11,2,トーラスシャイン,8
20260718-10-11,10,11,3,アイルシャイン,2
20260718-10-11,10,11,4,ダークエクリプス,6
20260718-10-11,10,11,5,コウセキ,1
20260718-10-11,10,11,6,ミロワール,4
20260718-10-11,10,11,7,ブラックケリー,10
20260718-10-11,10,11,8,エスペシャリー,11
20260718-10-11,10,11,9,ヒーローインチーフ,7
20260718-10-11,10,11,10,ベイビーキッス,3
20260718-10-11,10,11,11,リチャードバローズ,9
20260718-10-11,10,11,12,ジュンヴァンケット,12
20260718-10-12,10,12,1,ミッキーコンドル,14
20260718-10-12,10,12,2,レーンアジリティ,12
20260718-10-12,10,12,3,スマートクラビ,13
20260718-10-12,10,12,4,チャチャピンク,8
20260718-10-12,10,12,5,バートラガッツ,1
20260718-10-12,10,12,6,ジューンセクレタ,5
20260718-10-12,10,12,7,ブラックレジェンド,2
20260718-10-12,10,12,8,アメリカンスタイル,6
20260718-10-12,10,12,9,デュアルロール,10
20260718-10-12,10,12,10,フランキーバローズ,7
20260718-10-12,10,12,11,ケンフィールド,9
20260718-10-12,10,12,12,フリッシュ,11
20260718-10-12,10,12,13,ヨカオウ,4
20260718-10-12,10,12,14,モズプリヴェール,3
